d6t_temp_c;ds18b20_temp_c;motor_ud_v;motor_uq_v;motor_speed_mech_rpm;motor_id_a;motor_iq_a
35.7;26.87;0.464;1.504;2003.655;-0.129;6.785
35.7;26.87;0.470;1.509;2003.307;-0.272;6.689
35.7;26.87;0.447;1.490;2008.556;0.060;6.892
35.8;26.87;0.439;1.488;2005.578;0.286;6.906
35.8;26.87;0.423;1.499;2004.325;0.535;6.578
35.8;26.87;0.413;1.507;1991.639;0.543;6.451
35.8;26.87;0.426;1.486;1996.101;0.432;6.809
35.8;26.87;0.427;1.486;1998.605;0.449;6.872
35.8;26.87;0.452;1.489;1999.241;0.017;6.891
35.8;26.87;0.446;1.491;2004.745;0.170;6.929
35.8;26.87;0.411;1.523;2004.085;0.637;6.132
35.8;26.87;0.413;1.503;1991.870;0.586;6.533
35.8;26.87;0.461;1.486;1999.498;-0.110;7.023
35.8;26.87;0.466;1.504;1995.009;-0.230;6.812
35.8;26.87;0.450;1.492;2016.815;0.035;6.891
35.8;26.87;0.440;1.488;2001.122;0.300;6.905
35.8;26.87;0.434;1.487;2008.242;0.395;6.813
35.8;26.87;0.406;1.516;1991.098;0.667;6.273
35.7;26.87;0.416;1.501;1993.098;0.616;6.528
35.7;26.87;0.440;1.482;1997.521;0.244;6.996
35.7;26.87;0.445;1.490;2001.811;0.097;6.922
35.7;26.87;0.441;1.486;1998.312;0.260;6.992
35.7;26.87;0.409;1.515;2006.685;0.711;6.323
35.8;26.87;0.402;1.513;1987.276;0.752;6.343
35.8;26.87;0.459;1.487;1993.571;-0.059;6.992
35.7;26.87;0.456;1.485;1996.177;-0.014;7.050
35.7;26.87;0.450;1.495;2006.863;0.041;6.863
35.7;26.87;0.468;1.507;2009.342;-0.158;6.780
35.7;26.87;0.445;1.482;2011.797;0.157;7.019
35.7;26.87;0.426;1.488;1996.200;0.403;6.777
35.8;26.87;0.428;1.493;1998.493;0.450;6.722
35.8;26.87;0.444;1.482;1993.855;0.205;7.027
35.8;26.87;0.441;1.490;2002.749;0.160;6.921
35.8;26.87;0.421;1.498;2000.839;0.559;6.629
35.8;26.87;0.405;1.529;2003.003;0.720;6.048
35.8;26.87;0.403;1.546;2000.108;0.591;5.761
35.8;26.87;0.404;1.525;1982.617;0.782;6.190
35.8;26.87;0.415;1.505;1987.306;0.691;6.502
35.8;26.87;0.419;1.499;1999.693;0.501;6.660
35.8;26.87;0.436;1.488;1999.204;0.319;6.962
35.8;26.87;0.412;1.509;2003.595;0.633;6.437
35.8;26.87;0.402;1.546;1989.569;0.658;5.761
35.8;26.87;0.424;1.486;1988.590;0.487;6.859
35.8;26.87;0.452;1.494;1999.999;0.098;6.988
35.8;26.87;0.449;1.497;1997.395;0.028;6.896
35.8;26.87;0.444;1.493;2011.565;0.200;6.933
35.8;26.87;0.424;1.495;2002.273;0.499;6.758
35.8;26.87;0.413;1.514;2000.523;0.621;6.382
35.7;26.87;0.417;1.495;1985.362;0.599;6.677
35.7;26.87;0.433;1.483;1996.599;0.379;6.965
35.8;26.87;0.434;1.488;2004.090;0.318;6.924
35.8;26.87;0.444;1.483;2000.474;0.228;7.058
35.8;26.87;0.412;1.517;2002.091;0.637;6.341
35.9;26.87;0.417;1.555;2002.332;0.349;5.654
35.9;26.87;0.414;1.509;1986.240;0.614;6.455
35.9;26.87;0.441;1.480;1992.858;0.265;7.081
35.9;26.87;0.425;1.486;1994.903;0.402;6.898
35.9;26.87;0.441;1.489;1997.758;0.263;6.967
35.8;26.87;0.427;1.493;2009.672;0.443;6.840
35.8;26.87;0.407;1.519;1992.763;0.662;6.245
35.8;26.87;0.411;1.513;1982.140;0.676;6.387
35.8;26.87;0.419;1.500;1992.972;0.562;6.671
35.8;26.87;0.427;1.492;2003.136;0.408;6.819
35.8;26.87;0.423;1.500;1991.567;0.560;6.628
35.8;26.87;0.411;1.544;1997.334;0.501;5.856
35.8;26.87;0.431;1.553;2008.524;0.097;5.701
35.8;26.87;0.427;1.547;1991.340;0.225;5.865
35.8;26.87;0.404;1.535;1985.179;0.689;5.987
35.8;26.87;0.396;1.536;1989.645;0.734;5.962
35.8;26.87;0.416;1.508;1993.095;0.614;6.534
35.8;26.87;0.409;1.522;2003.981;0.683;6.280
35.8;26.87;0.421;1.551;1995.904;0.281;5.753
35.8;26.87;0.405;1.526;1966.130;0.706;6.172
35.8;26.87;0.441;1.480;1992.994;0.262;7.109
35.8;26.87;0.447;1.492;2008.722;0.087;6.952
35.9;26.87;0.457;1.497;1995.773;0.013;6.899
35.9;26.87;0.423;1.500;2007.229;0.508;6.704
35.9;26.87;0.409;1.521;2004.751;0.677;6.267
35.8;26.87;0.405;1.543;1996.999;0.713;5.954
35.8;26.87;0.406;1.531;1986.844;0.670;6.096
35.8;26.87;0.401;1.532;1993.792;0.721;6.057
35.8;26.87;0.406;1.533;1996.047;0.772;6.114
35.8;26.87;0.408;1.547;2001.557;0.597;5.885
35.9;26.87;0.452;1.547;1999.594;-0.282;5.911
35.9;26.87;0.444;1.541;1986.426;-0.141;6.024
35.9;26.87;0.402;1.536;1991.972;0.722;6.021
35.9;26.87;0.399;1.528;1996.863;0.791;6.146
35.9;26.87;0.415;1.509;1978.408;0.617;6.516
35.9;26.87;0.410;1.514;1997.867;0.691;6.431
35.9;26.87;0.405;1.535;2006.300;0.751;6.034
35.8;26.87;0.409;1.545;1989.086;0.574;5.937
35.8;26.87;0.408;1.543;1983.570;0.570;5.888
35.8;26.87;0.405;1.539;1996.807;0.639;5.928
35.8;26.87;0.410;1.549;2003.039;0.618;5.881
35.8;26.87;0.426;1.551;2004.919;0.200;5.903
35.8;26.87;0.445;1.548;1994.076;-0.201;5.868
35.8;26.87;0.473;1.540;1995.733;-0.581;6.042
35.8;26.87;0.434;1.549;1994.185;0.059;5.857
35.8;26.87;0.408;1.552;1994.090;0.487;5.793
35.8;26.87;0.407;1.539;1977.568;0.688;6.035
35.9;26.87;0.403;1.527;1998.886;0.731;6.231
35.9;26.87;0.405;1.537;2011.517;0.710;6.024
35.9;26.87;0.409;1.548;1988.777;0.570;5.913
35.9;26.87;0.404;1.523;1975.126;0.706;6.219
35.9;26.87;0.427;1.496;2000.828;0.438;6.814
35.9;26.87;0.435;1.492;2004.607;0.371;7.003
35.9;26.87;0.417;1.505;2000.801;0.608;6.638
35.9;26.87;0.408;1.548;1995.049;0.575;5.812
35.9;26.87;0.431;1.557;2003.433;0.170;5.800
35.9;26.87;0.434;1.547;1998.032;0.063;5.896
35.9;26.87;0.441;1.550;1999.853;-0.122;5.886
35.9;26.87;0.429;1.548;1985.652;0.204;5.911
35.9;26.87;0.424;1.551;2003.018;0.227;5.928
35.9;26.87;0.466;1.547;2011.191;-0.502;5.920
35.9;26.87;0.502;1.537;2002.151;-0.992;6.149
35.9;26.87;0.455;1.535;1980.129;-0.310;6.124
35.9;26.87;0.430;1.558;2006.244;0.118;5.772
35.9;26.87;0.423;1.553;1996.738;0.297;5.868
35.9;26.87;0.411;1.547;1983.071;0.457;5.919
35.9;26.87;0.432;1.552;1997.325;0.113;5.804
35.9;26.87;0.442;1.552;1998.736;-0.047;5.894
35.9;26.87;0.437;1.552;2001.329;0.012;5.874
35.9;26.87;0.435;1.551;1992.872;-0.002;5.904
35.9;26.87;0.424;1.548;1992.476;0.294;5.904
35.9;26.87;0.419;1.554;2004.323;0.357;5.849
35.9;26.87;0.432;1.549;1998.498;0.077;5.873
35.9;26.87;0.454;1.548;1995.405;-0.259;5.981
35.9;26.87;0.471;1.539;1993.402;-0.560;6.103
35.8;26.87;0.431;1.554;2002.216;0.106;5.856
35.8;26.87;0.417;1.550;1992.315;0.430;5.915
35.8;26.87;0.405;1.545;1980.323;0.577;5.971
35.8;26.87;0.404;1.553;2006.023;0.621;5.767
35.8;26.87;0.429;1.558;2004.966;0.170;5.815
35.9;26.87;0.440;1.549;1997.961;-0.023;5.946
35.9;26.87;0.405;1.547;1980.416;0.566;5.908
35.9;26.87;0.405;1.540;1990.533;0.707;6.041
35.9;26.87;0.408;1.544;2000.444;0.662;6.007
35.9;26.87;0.437;1.556;2008.848;0.010;5.798
35.8;26.87;0.451;1.551;1984.165;-0.205;5.954
35.8;26.87;0.491;1.536;2014.079;-0.853;6.151
35.8;26.87;0.487;1.536;2009.444;-0.859;6.165
35.8;26.87;0.474;1.542;1994.986;-0.603;6.087
35.8;26.87;0.451;1.545;1993.403;-0.275;6.027
35.9;26.87;0.485;1.539;2020.555;-0.857;6.105
35.9;26.87;0.495;1.534;2010.442;-0.788;6.289
35.9;26.87;0.484;1.509;2007.586;-0.554;6.515
35.9;26.87;0.492;1.531;1991.571;-0.970;6.227
35.9;26.87;0.478;1.544;2000.238;-0.627;6.027
35.9;26.87;0.465;1.546;1998.017;-0.418;6.059
35.9;26.87;0.441;1.549;1995.669;-0.133;5.959
35.8;26.87;0.461;1.549;1993.945;-0.366;6.037
35.8;26.87;0.477;1.543;2009.517;-0.659;6.061
35.8;26.87;0.454;1.550;2008.576;-0.336;5.954
35.8;26.87;0.442;1.548;1986.389;-0.047;5.983
35.8;26.87;0.432;1.552;1991.605;0.156;5.917
35.9;26.87;0.444;1.557;2016.875;-0.174;5.814
35.9;26.87;0.463;1.550;1999.266;-0.424;6.028
35.9;26.87;0.483;1.539;2003.298;-0.733;6.164
35.9;26.87;0.486;1.536;1995.463;-0.827;6.204
35.9;26.87;0.454;1.551;1995.874;-0.290;5.995
35.8;26.87;0.431;1.552;1995.398;0.136;5.969
35.8;26.87;0.412;1.556;1991.757;0.445;5.821
35.8;26.87;0.463;1.551;2008.742;-0.547;6.070
35.7;26.87;0.493;1.531;2015.714;-0.836;6.301
35.7;26.87;0.484;1.542;1998.782;-0.827;6.127
35.8;26.87;0.425;1.552;1986.702;0.246;5.935
35.8;26.87;0.439;1.549;1998.513;0.008;5.963
35.8;26.87;0.434;1.561;2011.476;0.025;5.815
35.8;26.87;0.473;1.545;1999.657;-0.560;6.127
35.8;26.87;0.495;1.530;2009.049;-0.834;6.307
35.7;26.87;0.475;1.507;2008.069;-0.367;6.602
35.7;26.87;0.489;1.524;2002.679;-0.668;6.429
35.7;26.87;0.493;1.535;2005.226;-0.862;6.259
35.7;26.87;0.493;1.531;2007.065;-0.913;6.290
35.7;26.87;0.486;1.520;2010.962;-0.543;6.498
35.8;26.87;0.472;1.495;2017.412;-0.296;6.749
35.8;26.87;0.474;1.508;2004.103;-0.392;6.597
35.8;26.87;0.494;1.538;1989.806;-0.886;6.253
35.8;26.87;0.486;1.540;2005.901;-0.762;6.186
35.8;26.87;0.441;1.550;2000.944;-0.127;5.976
35.9;26.87;0.428;1.557;1992.121;0.179;5.902
35.9;26.87;0.476;1.546;2000.346;-0.622;6.076
35.9;26.87;0.489;1.540;2003.427;-0.923;6.202
35.9;26.87;0.464;1.548;1997.647;-0.399;6.078
35.9;26.87;0.436;1.549;1994.598;0.026;6.035
35.9;26.87;0.467;1.543;1997.585;-0.551;6.099
35.9;26.87;0.494;1.541;2009.130;-0.890;6.187
35.9;26.87;0.494;1.539;2015.452;-0.869;6.224
35.8;26.87;0.481;1.517;2012.109;-0.549;6.519
35.8;26.87;0.493;1.524;1997.802;-0.721;6.456
35.8;26.87;0.494;1.535;2010.112;-0.849;6.282
35.8;26.87;0.475;1.537;2000.873;-0.654;6.181
35.8;26.87;0.451;1.552;1990.032;-0.204;6.030
35.7;26.87;0.490;1.527;2019.177;-0.664;6.389
35.7;26.87;0.479;1.516;2008.149;-0.484;6.524
35.8;26.87;0.480;1.539;1990.917;-0.705;6.200
35.8;26.87;0.443;1.550;1994.677;-0.094;6.040
35.8;26.87;0.483;1.542;2003.196;-0.784;6.137
35.9;26.87;0.499;1.539;2014.824;-0.874;6.228
35.9;26.87;0.481;1.520;2016.381;-0.517;6.515
35.8;26.87;0.466;1.488;2014.104;-0.194;6.898
35.8;26.87;0.461;1.475;1997.047;-0.062;7.092
35.8;26.87;0.476;1.503;2009.393;-0.378;6.725
35.8;26.87;0.483;1.518;2012.496;-0.538;6.472
35.8;26.87;0.485;1.513;2002.382;-0.495;6.639
35.8;26.87;0.461;1.486;2020.165;-0.089;6.939
35.8;26.87;0.459;1.486;2003.401;-0.062;6.931
35.8;26.87;0.495;1.521;1993.838;-0.792;6.472
35.9;26.87;0.486;1.539;1993.633;-0.784;6.200
35.9;26.87;0.496;1.533;2007.590;-0.960;6.324
35.8;26.87;0.464;1.549;2000.165;-0.407;6.113
35.8;26.87;0.463;1.549;2010.649;-0.458;6.091
35.8;26.87;0.493;1.528;2003.758;-0.851;6.358
35.8;26.87;0.494;1.526;2003.268;-0.754;6.462
35.8;26.87;0.492;1.546;1998.653;-0.867;6.103
35.8;26.87;0.476;1.547;2009.556;-0.677;6.107
35.8;26.87;0.498;1.529;2003.426;-0.810;6.393
35.8;26.87;0.480;1.508;2017.123;-0.425;6.691
35.7;26.87;0.471;1.498;2015.215;-0.283;6.773
35.7;26.87;0.478;1.505;2001.237;-0.399;6.725
35.7;26.87;0.489;1.511;1993.467;-0.617;6.621
35.7;26.87;0.490;1.527;2013.088;-0.711;6.413
35.7;26.87;0.501;1.539;2003.345;-0.921;6.311
35.8;26.87;0.485;1.523;2021.023;-0.589;6.512
35.8;26.87;0.458;1.479;2002.170;-0.027;6.996
35.9;26.87;0.469;1.493;1997.148;-0.227;6.907
35.9;26.87;0.496;1.532;1997.048;-0.846;6.378
35.9;26.87;0.491;1.537;2011.819;-0.840;6.309
35.8;26.87;0.487;1.518;2003.384;-0.516;6.553
35.8;26.87;0.466;1.493;2013.087;-0.134;6.907
35.7;26.87;0.464;1.491;2016.944;-0.157;6.898
35.7;26.87;0.458;1.482;2000.024;-0.039;7.061
35.7;26.87;0.470;1.493;2003.276;-0.215;6.874
35.8;26.87;0.480;1.510;2008.237;-0.468;6.625
35.8;26.87;0.492;1.530;2001.362;-0.697;6.445
35.9;26.87;0.480;1.516;2010.609;-0.453;6.575
35.9;26.87;0.458;1.475;2009.122;0.021;7.063
35.9;26.87;0.469;1.491;1992.762;-0.198;6.969
35.9;26.87;0.496;1.536;2002.954;-0.898;6.328
35.9;26.87;0.493;1.529;2009.917;-0.799;6.416
35.9;26.87;0.488;1.521;1995.982;-0.579;6.556
35.9;26.87;0.497;1.530;2014.895;-0.829;6.407
35.9;26.87;0.483;1.521;2012.577;-0.569;6.513
35.9;26.87;0.482;1.518;1997.968;-0.498;6.645
35.9;26.87;0.486;1.518;2007.918;-0.531;6.569
35.9;26.87;0.490;1.527;2014.962;-0.744;6.480
35.9;26.87;0.492;1.528;2005.100;-0.669;6.462
35.9;26.87;0.466;1.498;2011.746;-0.161;6.849
35.9;26.87;0.451;1.478;2011.693;0.103;7.029
35.9;26.87;0.433;1.477;2000.044;0.382;7.043
35.9;26.87;0.453;1.479;2003.948;0.105;7.038
35.9;26.87;0.452;1.475;2007.417;-0.010;7.120
35.9;26.87;0.450;1.473;1995.501;0.149;7.156
35.9;26.87;0.462;1.490;2014.689;-0.091;6.939
35.9;26.87;0.443;1.479;2009.925;0.214;6.956
35.9;26.87;0.432;1.474;1985.326;0.407;7.044
35.9;26.87;0.456;1.478;2001.103;0.032;7.098
35.9;26.87;0.477;1.510;2016.363;-0.425;6.692
35.9;26.87;0.485;1.516;1996.914;-0.506;6.608
35.9;26.87;0.469;1.489;2014.197;-0.188;7.032
35.9;26.87;0.460;1.489;2011.221;-0.053;6.904
35.9;26.87;0.457;1.489;2007.621;0.073;6.999
35.9;26.87;0.463;1.479;2003.257;-0.108;7.095
35.9;26.87;0.457;1.483;2001.850;-0.042;7.056
35.9;26.87;0.468;1.490;2002.303;-0.167;6.998
35.9;26.87;0.474;1.501;2014.317;-0.289;6.877
35.9;26.87;0.457;1.486;2011.846;-0.010;6.998
35.9;26.87;0.437;1.470;1990.489;0.333;7.142
35.8;26.87;0.464;1.483;2001.609;-0.114;7.063
35.8;26.87;0.479;1.520;2014.892;-0.480;6.604
35.8;26.87;0.476;1.515;1996.734;-0.327;6.685
35.8;26.87;0.478;1.514;2005.862;-0.403;6.729
35.8;26.87;0.475;1.508;2020.666;-0.357;6.721
35.9;26.87;0.463;1.496;2004.868;-0.079;6.972
35.9;26.87;0.467;1.499;2001.390;-0.198;6.910
35.9;26.87;0.462;1.482;2008.279;-0.112;7.054
35.9;26.87;0.461;1.482;2007.357;-0.042;7.093
35.9;26.87;0.443;1.486;2009.496;0.263;6.977
35.9;26.87;0.425;1.490;1998.987;0.490;6.732
35.9;26.87;0.402;1.526;1995.680;0.782;6.062
35.9;26.87;0.411;1.528;1991.920;0.646;5.993
35.9;26.87;0.427;1.488;1990.928;0.460;6.763
35.9;26.87;0.429;1.479;1986.701;0.438;6.961
35.9;26.87;0.433;1.484;2001.776;0.413;6.901
35.9;26.87;0.445;1.480;2016.075;0.207;7.009
35.9;26.87;0.416;1.497;1991.683;0.648;6.653
35.9;26.87;0.444;1.475;1988.127;0.188;7.086
35.9;26.87;0.467;1.495;1999.396;-0.176;6.931
35.9;26.87;0.475;1.513;2007.801;-0.296;6.732
35.9;26.87;0.475;1.512;2012.059;-0.326;6.754
35.9;26.87;0.449;1.477;2002.857;0.143;7.094
35.9;26.87;0.442;1.481;2005.979;0.268;7.068
35.9;26.87;0.430;1.498;2006.600;0.453;6.603
35.9;26.87;0.429;1.484;1997.199;0.437;6.907
35.9;26.87;0.444;1.473;1989.566;0.245;7.111
36.0;26.87;0.443;1.484;2007.960;0.229;7.015
36.0;26.87;0.442;1.481;2014.625;0.221;7.015
36.0;26.87;0.422;1.494;1994.787;0.572;6.693
36.0;26.87;0.431;1.487;1987.524;0.412;6.785
36.0;26.87;0.448;1.488;2008.166;0.113;6.997
35.9;26.87;0.454;1.483;2004.456;0.115;7.123
35.9;26.87;0.464;1.490;1998.301;-0.146;7.031
35.9;26.87;0.465;1.487;2005.091;-0.148;7.024
36.0;26.87;0.444;1.483;2008.073;0.285;7.069
36.0;26.87;0.435;1.481;2003.223;0.392;6.943
36.0;26.87;0.436;1.481;2005.749;0.297;7.022
36.0;26.87;0.435;1.475;1991.106;0.367;7.082
36.0;26.87;0.428;1.493;2008.421;0.476;6.790
36.0;26.87;0.420;1.499;2008.802;0.557;6.565
36.0;26.87;0.406;1.527;1987.024;0.747;6.120
36.0;26.87;0.421;1.541;1989.178;0.423;5.874
36.0;26.87;0.409;1.536;1991.504;0.626;5.937
36.0;26.87;0.416;1.493;1995.034;0.649;6.752
35.9;26.87;0.431;1.483;1990.248;0.459;6.964
35.9;26.87;0.446;1.479;2001.115;0.171;7.048
35.9;26.87;0.424;1.495;2008.214;0.671;6.555
35.9;26.87;0.414;1.531;1994.707;0.643;6.054
35.9;26.87;0.429;1.480;1994.784;0.392;7.025
35.9;26.93;0.445;1.475;1995.428;0.220;7.217
35.9;26.93;0.455;1.486;2010.647;0.083;7.067
35.9;26.93;0.457;1.485;2015.145;0.000;7.058
35.9;26.93;0.436;1.481;1991.218;0.375;7.075
35.9;26.93;0.424;1.513;2008.678;0.575;6.394
35.9;26.93;0.412;1.518;1998.589;0.690;6.299
35.9;26.93;0.413;1.497;1978.840;0.694;6.635
35.9;26.93;0.438;1.481;1996.205;0.339;7.054
35.9;26.93;0.433;1.487;2003.197;0.381;6.834
35.9;26.93;0.407;1.522;2002.470;0.777;6.267
35.9;26.87;0.421;1.544;2002.596;0.297;5.865
35.9;26.87;0.410;1.530;1982.215;0.589;6.040
35.9;26.87;0.404;1.517;1997.700;0.746;6.297
35.9;26.87;0.412;1.528;1998.136;0.675;6.140
35.9;26.87;0.421;1.500;1990.893;0.571;6.619
35.9;26.87;0.404;1.519;1986.682;0.792;6.305
35.9;26.87;0.419;1.545;2004.900;0.428;5.848
35.9;26.87;0.410;1.541;1991.147;0.603;5.909
35.9;26.87;0.406;1.532;1982.331;0.705;6.027
35.9;26.87;0.414;1.510;1988.790;0.682;6.467
35.9;26.87;0.414;1.528;2006.540;0.613;6.143
35.9;26.87;0.409;1.541;1994.794;0.614;5.954
35.9;26.87;0.428;1.546;1998.495;0.237;5.841
35.9;26.87;0.435;1.539;1980.746;0.103;5.944
35.9;26.87;0.409;1.537;1988.180;0.577;5.992
35.9;26.87;0.415;1.531;1997.918;0.653;6.071
35.9;26.87;0.422;1.495;1995.261;0.518;6.741
36.0;26.87;0.412;1.506;1990.563;0.702;6.572
36.0;26.87;0.413;1.545;2007.088;0.581;5.882
36.0;26.87;0.410;1.526;1981.544;0.635;6.124
36.0;26.87;0.439;1.476;1983.240;0.317;7.199
36.0;26.87;0.446;1.486;2000.967;0.236;7.055
35.9;26.87;0.450;1.486;2015.958;0.162;7.081
35.9;26.87;0.423;1.499;2000.144;0.620;6.698
35.9;26.87;0.414;1.516;1995.760;0.631;6.328
35.9;26.87;0.427;1.541;1993.219;0.292;5.942
35.9;26.87;0.412;1.539;1994.897;0.530;5.974
36.0;26.87;0.407;1.545;1994.609;0.669;5.911
36.0;26.87;0.409;1.536;1989.930;0.657;6.044
36.0;26.87;0.430;1.543;1998.821;0.214;5.930
36.0;26.87;0.487;1.537;2022.365;-0.708;6.062
36.0;26.87;0.483;1.530;1993.343;-0.619;6.172
35.9;26.87;0.417;1.535;1972.063;0.396;6.038
35.9;26.87;0.421;1.547;1996.844;0.426;5.874
35.9;26.87;0.415;1.546;2000.133;0.461;5.918
35.9;26.87;0.414;1.544;1994.445;0.587;5.900
35.9;26.87;0.435;1.550;1999.072;0.132;5.847
36.0;26.87;0.445;1.549;1994.470;-0.071;5.837
36.0;26.87;0.424;1.540;1991.393;0.276;6.007
36.0;26.87;0.415;1.544;1987.263;0.556;5.930
36.0;26.87;0.407;1.527;1990.946;0.694;6.135
36.0;26.87;0.422;1.542;1999.397;0.353;5.963
36.0;26.87;0.460;1.542;2002.769;-0.281;5.977
36.0;26.87;0.467;1.540;1996.210;-0.458;6.045
36.0;26.87;0.439;1.533;1977.286;-0.025;6.144
36.0;26.87;0.416;1.546;1995.327;0.499;5.888
36.0;26.87;0.408;1.536;1997.212;0.661;6.028
36.0;26.87;0.408;1.525;1984.701;0.784;6.279
36.0;26.87;0.416;1.547;1999.658;0.535;5.919
36.0;26.87;0.441;1.545;1999.155;0.012;5.923
36.0;26.87;0.407;1.526;1986.842;0.713;6.242
36.0;26.87;0.439;1.492;2001.333;0.335;6.971
36.0;26.87;0.426;1.487;1989.846;0.502;6.950
36.0;26.87;0.406;1.528;2008.740;0.812;6.256
36.0;26.87;0.453;1.543;2005.188;-0.191;5.995
36.0;26.87;0.463;1.544;1996.275;-0.353;6.002
36.0;26.87;0.475;1.529;1991.110;-0.611;6.191
36.0;26.87;0.485;1.530;2010.692;-0.689;6.200
36.0;26.87;0.472;1.541;1997.999;-0.535;6.014
36.0;26.87;0.462;1.540;1994.572;-0.383;6.051
35.9;26.87;0.477;1.524;2011.956;-0.458;6.296
35.9;26.87;0.466;1.509;2009.988;-0.236;6.521
36.0;26.87;0.484;1.530;1991.401;-0.743;6.165
36.0;26.87;0.447;1.539;1991.747;-0.105;6.023
36.0;26.87;0.450;1.538;1990.149;-0.180;6.098
36.0;26.87;0.423;1.542;1991.432;0.332;5.994
36.0;26.87;0.426;1.552;2003.325;0.302;5.864
36.0;26.87;0.457;1.537;1994.814;-0.286;6.104
36.0;26.87;0.447;1.531;1984.983;-0.163;6.203
36.0;26.87;0.427;1.542;1994.239;0.293;5.987
36.0;26.87;0.413;1.542;1995.748;0.567;6.018
36.0;26.87;0.413;1.540;1983.107;0.525;6.045
36.0;26.87;0.451;1.546;2002.400;-0.145;5.976
36.0;26.87;0.445;1.550;1995.299;-0.176;5.956
36.0;26.87;0.459;1.538;1999.183;-0.318;6.084
36.0;26.87;0.436;1.542;1986.217;0.097;6.003
36.0;26.87;0.421;1.549;1992.956;0.371;5.866
36.1;26.87;0.407;1.546;1991.620;0.642;5.976
36.1;26.87;0.413;1.547;1999.141;0.585;5.965
36.1;26.87;0.472;1.541;1995.634;-0.470;6.055
36.1;26.87;0.475;1.531;1993.114;-0.580;6.162
36.1;26.87;0.431;1.548;1993.022;0.196;5.924
36.2;26.87;0.423;1.551;1997.919;0.380;5.895
36.2;26.87;0.427;1.536;1982.315;0.228;6.108
36.2;26.87;0.487;1.532;2019.623;-0.695;6.243
36.1;26.87;0.485;1.530;1998.976;-0.607;6.215
36.1;26.87;0.470;1.521;2010.685;-0.386;6.315
36.0;26.87;0.467;1.501;1997.706;-0.199;6.623
36.0;26.87;0.476;1.519;1999.734;-0.421;6.391
36.0;26.87;0.477;1.533;1999.908;-0.586;6.216
36.0;26.87;0.483;1.531;2009.155;-0.639;6.239
36.0;26.87;0.470;1.503;1999.468;-0.254;6.601
36.0;26.87;0.455;1.504;1997.993;-0.120;6.581
36.0;26.87;0.486;1.531;1993.446;-0.660;6.203
36.0;26.87;0.469;1.543;1994.446;-0.470;6.078
36.0;26.87;0.468;1.531;1986.003;-0.490;6.208
36.0;26.87;0.444;1.547;1999.285;-0.053;6.004
36.0;26.87;0.426;1.549;1998.755;0.306;5.927
36.0;26.87;0.440;1.539;1990.259;-0.010;6.106
36.0;26.87;0.444;1.542;1992.163;-0.032;6.057
36.0;26.87;0.430;1.549;1994.079;0.219;5.966
36.0;26.87;0.417;1.545;1993.620;0.474;6.007
36.1;26.87;0.438;1.543;1994.680;0.097;6.058
36.1;26.87;0.468;1.543;1994.036;-0.418;6.048
36.1;26.87;0.481;1.538;2007.747;-0.643;6.146
36.1;26.87;0.488;1.530;2004.732;-0.691;6.289
36.1;26.87;0.463;1.536;1983.662;-0.408;6.180
36.0;26.87;0.475;1.536;1996.601;-0.584;6.137
36.0;26.87;0.473;1.540;2009.629;-0.558;6.149
36.0;26.87;0.483;1.540;2009.099;-0.698;6.106
36.0;26.87;0.460;1.516;2001.080;-0.169;6.463
36.0;26.87;0.476;1.518;1990.754;-0.386;6.434
36.0;26.87;0.473;1.540;2000.393;-0.577;6.158
36.0;26.87;0.469;1.539;1997.524;-0.513;6.111
36.0;26.87;0.482;1.539;2002.205;-0.625;6.163
35.9;26.87;0.475;1.517;2003.723;-0.410;6.448
35.9;26.87;0.464;1.524;2014.457;-0.281;6.342
36.0;26.87;0.466;1.504;2005.128;-0.184;6.643
36.0;26.87;0.458;1.500;1995.933;-0.144;6.728
36.0;26.87;0.467;1.513;1994.938;-0.311;6.471
36.0;26.87;0.477;1.527;2012.267;-0.445;6.335
36.0;26.87;0.474;1.514;2003.356;-0.364;6.494
36.0;26.87;0.454;1.493;1999.621;-0.051;6.770
36.0;26.87;0.467;1.504;1997.062;-0.257;6.647
36.0;26.87;0.482;1.540;1995.174;-0.643;6.156
36.0;26.87;0.471;1.536;1991.367;-0.519;6.146
36.0;26.87;0.464;1.534;1981.603;-0.390;6.221
36.0;26.87;0.439;1.546;1991.976;0.065;6.013
36.0;26.87;0.446;1.552;1998.575;-0.084;5.984
36.0;26.87;0.469;1.540;2004.543;-0.513;6.153
36.0;26.87;0.464;1.543;1990.961;-0.424;6.095
36.0;26.87;0.454;1.535;1991.954;-0.230;6.171
36.0;26.87;0.470;1.546;2006.164;-0.462;6.101
36.0;26.87;0.484;1.537;2006.335;-0.651;6.210
36.0;26.87;0.461;1.514;2007.136;-0.226;6.524
35.9;26.87;0.462;1.495;2008.416;-0.097;6.777
35.9;26.87;0.464;1.497;2003.726;-0.168;6.784
35.9;26.87;0.458;1.511;2001.789;-0.153;6.526
35.9;26.87;0.470;1.513;1990.857;-0.257;6.581
35.9;26.87;0.483;1.525;2008.892;-0.552;6.387
35.9;26.87;0.454;1.498;2017.011;-0.069;6.745
35.9;26.87;0.453;1.486;2002.568;0.035;6.869
35.9;26.87;0.467;1.495;1988.077;-0.250;6.779
35.9;26.87;0.481;1.532;2003.678;-0.607;6.235
